PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
3.920881195862026,0.15175034930096892,-0.5856315168427572,0.4236025419086548,-1.3833128747772236,0.48920629981537955,-0.3356546543291802,-1.4061088644082276,0.7766418065133918,0.28027657503520065,0.08818976395135253,0.2293318640505643,-0.11473969393047227
-1.8929344407699125,-0.3297698013254088,-0.5942654003537065,0.08879511822865326,0.049168101047004746,-0.21807873657530752,-0.2870411351175806,-0.2642862369935159,-0.11509081775481833,-0.12374517456262095,-0.08639131387273731,-0.07469282104862718,-0.1956512844967253
0.7716762821816343,-0.1655345570030081,-0.5804394692355539,-0.0003849485337183616,-0.1011125895851374,-0.018612781559941834,-0.28829428256636047,0.587417909714988,-0.876153217449669,2.248934879946793,-0.7521694378153885,-0.5225277762049656,-0.027181265112142368
2.4612166009240837,0.5447070619700494,-0.5574259630364063,-0.7267705318180018,-0.4043540363678656,-0.877158173465673,1.1198876080490692,-0.7189264183359939,-0.9497272274717351,1.4004499632619296,-0.6775534205372766,-0.043307552789656596,-0.28008551577599733
-2.1857557225029245,9.421156021456673,0.051452399575868266,1.6409850769733698,-0.00723906992755612,-2.8360217492024065,-2.831394264042103,-0.10660497317063398,-0.09758415076775465,-0.005471219801537131,0.5631852515391007,-0.3825995764080282,-0.057869531816073634
-1.8577584723795875,4.635787166016652,-0.25870468505119865,-0.39393241469480117,0.25662871634154316,-0.49889314000316815,-1.6788139479687898,-0.4261673210598312,-0.25429483821138943,-0.24181851071121604,-0.14731587786664202,-0.04025569463533931,0.21934387402603295
1.7489247278927857,-0.012410291634485905,-0.5717631271585647,0.6696756930508897,-1.7274325991649722,0.8996416610019433,-1.3673588532039869,0.732642259210368,-0.9387174472954168,0.15595634180741333,0.09351703433442027,-0.32040644182716266,-0.18573379407044655
3.9636932224895833,-0.178746269178249,-0.6340848951208551,0.3081765396641536,1.5804438669048004,-0.30825193361708253,0.7185630161040727,-0.31578287187951176,-1.182321149936638,-0.1306142647013742,0.12456497047030073,0.27428578523510416,-0.0006804598823578492
-1.8551319606473906,-0.49680084139621367,-0.6007397054081353,-1.1939151515268718,0.30035490713685736,0.8875787424950569,-0.4028841471601417,-0.49132939307013723,-0.24885817154505682,-0.32330273707999874,-0.44265814187534525,0.20429738576671908,0.5205317756323883
2.6131826286714936,0.07009447593868091,-0.5996581544332642,0.9797431773725115,2.153961307421441,0.4437217609742081,-0.8202649179419687,0.8450329999570065,-1.073538037692413,0.1587803740686868,0.08439626449173669,-0.3770674715242504,-0.2762499875505032
-1.9301351905901754,-0.5812400279893908,-0.5891091699718776,-1.2043880259995534,0.3085561721173915,0.9206495567677324,-0.4208489183534782,-0.45284810731280334,-0.22324170370699636,-0.33212119987317423,-0.3953218468258222,0.029622104466135044,-0.11808861923111909
3.844773781028688,0.1772934256705227,-0.5844299366003465,0.38437017989307537,-1.3435396846672885,0.4498289378279128,-0.29492047523739345,-1.383050056061727,0.7418953919976664,0.26271658815478904,0.05139848789204824,0.23434969101258757,-0.14373873686847474
-1.8551319606473906,-0.49680084139621367,-0.6007397054081353,-1.1939151515268718,0.30035490713685736,0.8875787424950569,-0.4028841471601417,-0.49132939307013723,-0.24885817154505682,-0.32330273707999874,-0.44265814187534525,0.20429738576671908,0.5205317756323883
-0.48759587058351,6.715239408903492,3.9380362546539938,-0.7041004602559886,0.2025285193262018,-0.017923487720403388,-0.9961207582274308,0.9758809609902738,0.26990836865497403,0.6187530343351129,0.1959585035638579,0.3626131891032748,0.41873188590924737
-1.8648583169300124,-1.1016114678054636,3.4197966662748014,0.14050286310611115,0.047739223679386246,-0.27723845169813893,-0.19616016055175375,-0.30393943088331454,-0.14675488215048352,-0.09784168589970008,-0.060907596913286774,0.04308506773476411,0.2073571242457907
-1.9541382703727956,0.02221626441719071,-0.563368365546457,0.4059469777644179,0.007702107692901124,0.3103195971134705,0.3790514414251551,-0.09841965422173955,9.515940029669061e-05,-0.14801399738472665,-0.1339184854164024,-0.07850954241438846,-0.2677494803853561
-1.952902486355065,0.002873183065068269,-0.5619708927354587,0.41209074433805243,0.007272888026387734,0.3239809289173306,0.39530718115051816,-0.13107813173880428,-0.024246347209000794,-0.14154182703474624,-0.1438362126466944,-0.12142050273379645,-0.35141570545592915
0.346341570662776,0.23968775440015624,-0.5576582361976382,-2.659666018840205,-0.00881573684321084,0.13937106418160172,0.9464530292919577,-0.4310182997972539,0.10075600670129295,-0.05220960661548348,1.0869114082583209,-0.9684780196653198,0.11997718790159133
3.9348769428719508,0.20612183989517577,-0.5949529974199929,0.5204259674764571,1.2484531101496104,0.09755166687332462,0.08088880346811175,-1.5826024080534769,0.9898472787997596,0.7313161927585555,-0.0658019058601149,0.03554519794568007,-0.2387656677445756
0.5860953664625094,10.064980644319343,0.11621412009884068,-0.9493102048046835,-0.07056271837462773,-0.1580714047993373,0.4952508573269281,-0.5087947044793951,-0.10347119285415836,-0.01576219985698639,0.10529453870744612,0.2868526722737241,-0.18069471581981053
-1.3993962345183715,-0.511360695696459,-0.5814054691274629,-1.9646343877471164,0.33591757488854457,1.0506004561198035,-0.5103383989196173,1.0954806921312426,0.31637401635654055,0.8616715594313069,1.1081539613855294,0.7803613624534129,-0.3855016876268432
-1.8303269916925327,-0.5569335551481616,-0.5883756328991846,-1.2040476382403116,0.29615713241894037,0.8890224938866511,-0.37095189425455277,-0.4745516800109313,-0.22499713827240686,-0.3513115863029484,-0.4538733212119935,0.06025261488478999,-0.1210555696005952
-1.8839117221152188,-0.567137042455639,-0.5883802914940071,-1.1987587296333613,0.2999304562262962,0.9054973143370794,-0.3817310459536315,-0.4763654704297063,-0.22748365220765693,-0.3504441091309637,-0.43795806623401845,-0.0005429563530971285,-0.17502319914728
-1.8742100912849091,-0.1268204216824856,-0.6042584954183124,2.4610341849856305,-0.4351753975201682,-2.416969552268151,-0.061383023652967064,0.08065616672172926,0.10925123486064306,0.25205646923071473,0.6901687166515708,-0.08685959114654102,-0.19719739183052634
-1.870453941071386,0.039702305107522415,-0.5926188695315415,2.4453793239606374,-0.4289243834992918,-2.4270497212886566,-0.10998474702096953,0.08173758866864025,0.1078702378898882,0.2449578593617146,0.682802749881428,-0.1189589834074857,-0.23490450352297826
-1.8739774496582846,-0.023838583443568526,-0.5760859882494115,0.04540139537909277,0.06257454928673975,-0.25916646712751223,-0.39121269852082896,-0.3258149020915961,-0.15950598997873094,-0.1228886938964956,-0.09898724615268728,0.028236988685081853,0.38332532420596604
-1.8629560590805858,-0.918194350134364,-0.6256432413938546,0.13646582119636905,0.02395611445320891,-0.22494145011920938,-0.14589388463097017,-0.2878305449286606,-0.1329119065879735,-0.08072678570456875,-0.06728736133382454,0.08252275380276515,0.21474031621417247
2.3534414418238296,-0.3510919286115857,3.4438383804036636,1.2959746356333406,1.8110315183478347,0.906948180059311,-1.4386212990690153,-0.6460077120492136,1.4401767425984795,1.0510517760986018,0.025594513936398996,-0.4371693691038783,-0.22110269809738448
4.156142571313896,-0.335860938469435,3.4128781947594806,0.3909598449079264,1.7394171578305402,-0.2716232994053782,0.6086073792504905,-0.3039335692925481,-1.312417502009107,-0.10449837243958639,0.19977464435929562,0.1923585784342439,-0.07391624890990019
3.457793939440219,1.4608776638481125,-0.4899870911373135,1.7026198810242397,1.1167849552702782,1.9590139537846338,2.4384048649193444,-0.9434015807523063,1.525077999169177,0.49707696507292265,-0.06129494601758665,0.1582086057531796,-0.022797372188073234
-1.957580221948015,-0.2722553127740663,-0.5767082112655416,0.29000053862946357,0.0167992866277053,0.14672082457899352,0.2124702954344686,-0.17349481856067692,-0.031641793978446395,-0.16654094613693365,-0.11588022301072617,-0.07252815992108998,-0.2088182749500826
-1.8684909245539703,-0.7227087410960888,3.4414615195162974,0.09079642083169492,0.06400625661664239,-0.2759375370501242,-0.2861942747199613,-0.2756165517789674,-0.11817325531318983,-0.14072418384857918,-0.06772819254003405,-0.015900733037129924,-0.023133831586851922
2.5027582273592723,0.12743458722953965,-0.5949841746753508,0.9141955588284545,2.0737175058449315,0.3776636527677286,-0.7793654120859804,0.8067396284156825,-0.9963953745755849,0.07126715242830829,0.07051887905747978,-0.33561527222402093,-0.24923636389742948
-2.2200152714244163,0.06856057927901592,-0.5361910654334994,1.4779519196307995,-0.14511366154312444,1.8489325188236572,2.477848712961231,0.3613802270843768,0.2768922617444744,-0.07100049944026725,-0.1573245931556691,0.047401932807879424,0.09842534492181798
0.382986204218669,-0.07173883962857493,-0.5882753650221263,-2.6032640744297555,-0.023131647941619687,0.15988316789782556,1.0378599015653909,-0.4425899836599823,0.08841462621301029,-0.04003867468982235,1.0297758190598878,-0.8310398043532186,0.5189573106308727
2.662369293373758,-0.40092426808000675,3.443370088996106,0.8904578772214965,-1.4098660133612493,1.1488954414323653,-0.9761203527368566,0.15893320680871342,2.3546866240873188,-0.696380100951364,-0.02166703424828721,0.018939203511150516,0.13715839571462973
3.9603724076945994,0.2206264535914167,3.4738399565504268,0.43353240889756667,-1.3650190366253487,0.4728777682596404,-0.4899536879129499,-1.4325362539802717,0.7466106855000385,0.31517811274269825,0.09427807060561523,0.12316886807626992,-0.2746793344539778
-1.8423370490736488,-0.2582661283759709,-0.5796858076819043,0.0739516981675161,0.048549558661662336,-0.2648215635039149,-0.33038767370146255,-0.2931440871598907,-0.1407051294088292,-0.10984088456487738,-0.09509915264221994,-0.049110443749271954,-0.035754042152488855
3.945917109217079,-0.32755615929017357,-0.6179855551917686,0.5005963188914009,-1.4194115202075304,0.5687862396441453,-0.23792587406019522,-1.4406977100324707,0.7571502789839036,0.3639259792795405,0.12122215109925413,0.29195926838243885,0.010218200853717248
-1.8713645195420814,-0.277064942723497,-0.5961950518062148,0.059114212073345496,0.053729662335138734,-0.24517719663682133,-0.32217187980194684,-0.3135370343919778,-0.14675905389613644,-0.12050361645797585,-0.09573897896575892,0.11561395567478748,0.48473666877693394
-1.9089068240944476,-0.5131578409498928,-0.5967080531317328,0.10611113417425115,0.045015855411638425,-0.23984459308491216,-0.27908709701155576,-0.2913784044229933,-0.1386100505197008,-0.1021282381310117,-0.07558347297459325,-0.014188159908631984,0.02714938084402762
0.2935395523752772,-0.40744260680910677,3.4522806615786754,-2.5733769552611774,0.005492037045967804,0.14742630469808737,1.0127176254037362,-0.44762134734677705,0.09004063920752971,-0.08588723366314145,1.0262712468218789,-0.9585361099294986,0.09149883960985411
-1.937881293856842,-0.45740557145219374,-0.5951899884113062,0.06454980827012619,0.05245106625269181,-0.22556157965121937,-0.30348944995279725,-0.25005289289359445,-0.09477486990882686,-0.1412940759806585,-0.0641501316639844,-0.03589502036853912,-0.11608334659211496
-1.3515409983581101,-0.49905473473733186,-0.5810711057714872,-1.9739786785444828,0.3318481771902009,1.0397124342317243,-0.48904509306284993,1.0792703938836592,0.31015665952858607,0.8613186137858703,1.1067834195135695,0.805632734263324,-0.3852176681319514
-1.9276173674690358,-0.46236414010535354,-0.5966022380333831,0.07118795327339482,0.04676877397020117,-0.2544817668221567,-0.2924500442683781,-0.23891513806298517,-0.0745420783257466,-0.17421924399444236,-0.10791757023834937,-0.07069323524631935,-0.3782502980647548
2.768266766425236,-0.500149183935515,-0.6283519690684942,0.36319349593029754,-1.361095574334387,0.4079429675459052,-1.9740632293073015,-0.0736794430925065,2.2106894678317253,-0.6941021478278563,-0.0080139376935249,0.0035266610202180845,0.07633216687812261
-1.8458903399856665,-0.6206555985996931,-0.6324541988006573,2.469488414231446,-0.4577429872206754,-2.22000032864557,0.2824496426863011,0.12237797875338546,0.16708094916672211,0.24617133730510873,0.7883704419648347,0.2507182422665463,0.2016426821198266
-1.9232937029035133,-0.4549305515984455,-0.5952440651558379,0.06260679224505979,0.051054627867929296,-0.2276134893946981,-0.3000773271009912,-0.24821492962109803,-0.09369376568580111,-0.14023067166463196,-0.0672368828487888,-0.035389159600411835,-0.11413976562097194
3.865240680192502,-0.24406322701942998,-0.6282763429820707,-0.23359413276592292,-1.4620272285290747,-0.35141130057260933,-1.0814222368987927,-1.030093658436052,1.795062390920667,-0.9485755140684256,0.030842609338306546,0.2026180795874197,-0.03216691985888443
-1.897008269378236,-0.5683524897644442,3.4574516689418267,0.09718795130005373,0.07255810552676967,-0.30059794844291476,-0.36346121853191987,-0.30506491633741456,-0.1521293136727942,-0.12374142323809025,-0.07761843411836955,-0.0821504750889112,-0.033728468467484334
1.7328699256547,-0.36919255029989323,-0.6003641260790232,0.7099762288163135,-1.7365236051729767,0.9308615314923951,-1.283905558684677,0.7474460070486503,-0.9220276370739007,0.1587007860717923,0.12201358255259465,-0.27223748143187304,-0.08530759916084589
2.117268341957901,-0.007574010004823721,-0.571806569129001,1.063355784676163,-1.14686429062525,1.2499344756245163,-1.7733158840042387,-0.4718477289744779,1.0915807581158476,0.4888585048412831,0.15586686201446243,-0.22752711250545526,-0.1773164416217619
-1.9090832440546963,-0.3578555885696572,3.470656848696104,0.07816232455024584,0.08258893496369353,-0.30409721345554125,-0.42265614490122855,-0.299497440284572,-0.14740569856759317,-0.14031224378260992,-0.08271808548676117,-0.12037982102625011,-0.1440158633014378
1.6926251569117152,-0.08030652381214959,-0.5882545016535378,0.5979130625819844,-1.7351174534851312,0.8474590090923895,-1.241180470444632,0.7840921073784157,-0.7413872658702562,-0.13914860552503514,0.156729360203401,-0.04347792992997226,0.2248004292671512
3.7256562042382013,-0.21188134001066777,3.4446760333417914,0.06970856517191967,-2.0038345853782777,0.15330298584806853,0.08394506448680239,-0.36525213857802036,-1.2314558879414157,-0.0038188688693224625,0.09654237012718316,0.11846441289618287,-0.11848020524055411
2.585519290058858,-0.11696570740031985,-0.6041792147811141,-0.6737995102673153,-0.47213442354367624,-0.8584397717975616,1.3299691908166942,-0.7009093262563332,-0.9698487657451492,1.5013766406264548,-0.6438572246812486,0.11013860843403901,0.10556383130893617
3.537187443063743,0.18479582062766312,-0.5852485889530862,0.0435064283664723,-1.927110610154868,0.162864160558886,0.06450642538863716,-0.37134469623723937,-1.1775710799874108,-0.012555325861340744,0.06800406937149982,0.060345181517068504,-0.276791004150119
-0.24756213864501592,0.37653157971975043,-0.5594114640419784,-0.20788805133477467,-0.10550695140797686,0.15691389987662616,0.812895767079941,0.8353394774088877,0.3126827185012505,0.6724603225267349,0.2116544880745339,0.6653933948989836,0.5346401127573487
4.035183370944347,0.15955114678195062,3.471554899151141,0.48152945291507415,-1.4154631693619353,0.5509048485294006,-0.5370069334163623,-1.480850528200459,0.790617960998653,0.32212038203776616,0.13762347042421427,0.10265632711224561,-0.3209721142501071
-1.7905786658231408,-0.5024073690875644,-0.596927465578471,-1.1902297428397732,0.29083517761041255,0.8668865124732953,-0.37388734293024495,-0.4847682980809983,-0.23854280724922958,-0.3334099868471409,-0.4767948874258196,0.15998398597007432,0.32853287135230835
0.14838127595022954,-0.11950415575906737,-0.5856702333758336,-1.0306021916237882,-0.19107579173526285,-0.8249774205150116,0.4365818988807259,2.0950212770912735,1.2091524001754133,0.4575442160505587,-0.540117240811373,-0.06991614700625293,0.07234819907052839
-1.9047558338460167,-0.3087252151381923,-0.5848530303766607,0.0901836279666399,0.05080590871196009,-0.2189261860884238,-0.2965106846048134,-0.267843653210414,-0.11707203427099895,-0.1254960775285172,-0.0818767270106181,-0.044160764567557666,-0.07168626726502103
-1.456622914557498,-0.5185265028382076,-0.5831087353291268,-1.8797978996942037,0.33329078965824377,1.0437002556209447,-0.49123650657225276,0.9136258600786713,0.2522251401272008,0.7204443400021613,0.9212911539271974,0.6841451873616113,-0.44171997757284454
1.56597211539692,0.27789543280178375,-0.5774625164897232,-1.5136115561025418,-0.4882993345708052,-1.4971308297815724,1.827560300382912,0.2676354803327594,0.682867969491357,-0.1789569099591323,-0.2703448814046867,0.08278461353234749,-0.1019173875079884
0.6944912293688612,-0.07160209714249643,-0.5773787381308872,-0.09555927774481492,-0.10021196962768754,-0.0645501642183067,-0.22921051358481992,0.727802950559648,-0.6428461875188053,1.958171102717235,-0.6903542489291113,-0.35949956468243366,-0.03854836980225434
3.8801453168730795,-0.28059958685490993,-0.6442664520701836,0.30360853220487816,1.539218219825645,-0.3093661931589302,0.7473545268179734,-0.33970184637455564,-1.1740148120643998,-0.11476095616178644,0.12625404213783512,0.4023996037465359,0.41748115860166685
0.35802277547043904,0.05969730776225558,-0.5703807806563055,-2.6451440443091445,-0.017277935188667232,0.14714615968019432,1.0031578248275133,-0.43053464716275397,0.1026323027506489,-0.04340105490272004,1.0923823901822731,-0.9261461710466078,0.20152301752688342
3.548737985191526,-0.2677689598725744,-0.6147357643679711,0.037423079288944165,-1.9099117396995158,0.11278282047690137,0.27793228465729897,-0.3794585836230635,-1.114227208429908,-0.04484874151454129,0.0463292803064088,0.248633992512266,0.047871661559371795
-1.8744770741933678,-0.4502294273881273,-0.5966309216837393,0.04529019046810245,0.04608058766652922,-0.2245965349605189,-0.2491636773585322,-0.2770096955161498,-0.09129980195455012,-0.18973010217107003,-0.13717948990357776,-0.08079857505934901,-0.44105694489595965
0.353386322540747,-0.44096116788292666,-0.6193866823113487,-1.511110554698209,-0.14129782766021637,-1.5554812387244699,-0.42998039169992847,1.879003262848297,1.0841406710394312,0.43643593472275377,-0.5388959958692063,-0.05770462272754868,-0.015701384578296965
2.5055080955086724,-0.6710865895545771,-0.6551159810704257,0.9978222806043545,2.0342806057653773,0.44375187579729247,-0.5619488281117506,0.7892327574760429,-1.0402215257371947,0.19658294890394792,0.09874543061473252,-0.09325622714492844,0.4375429277969231
1.610845740376753,0.02045570431552475,-0.6020305377744481,-1.7975437345409475,-0.42864860535091487,-1.9720667451413527,1.1178505196429729,0.05434371650331947,0.5364916743745674,-0.19180559428285854,-0.27762923465666356,0.09058640208058648,-0.15548347563222456
2.517583597601725,-0.20741571222273875,-0.6095444236468451,1.1721541469895858,1.644679958669006,0.8143266809961395,-1.1816522518191837,-0.6125249284522628,1.362405642440573,1.029344154744801,-0.10129271877913737,-0.4202855973023532,-0.16955423149831964
